Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
42,9,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,,,,,,Косметический,,,,
41,5,12,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1988,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
40,2,9,2660000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2008,,,,,Косметический,Блочный,,,
40.6,5,12,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1988,1, совмещенный,1, лоджия,Косметический,Панельный,,,
41,5,12,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1988,1, совмещенный,1, лоджия,Косметический,Панельный,,,
38,3,8,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Свердлова",,,,,,1, лоджия,Косметический,,,,
35,8,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Сергеева",,,1972,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
42,4,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,,,,,Косметический,Кирпичный,,,
41,7,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова, 101",17,11,2017,1, совмещенный,1, лоджия,Евроремонт,,,,
46,1,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, бульвар Ф. Лефорта",25,,2005,1, совмещенный,1, лоджия,Косметический,Панельный,,,
39,4,9,2690000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2009,1, совмещенный,1, лоджия,Косметический,Монолитный,,,
38,4,8,2690000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,,,,,Косметический,Кирпичный,,,
40,8,10,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Рихарда Зорге",,,2018,1, совмещенный,1, лоджия,Косметический,,,,
45,2,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, балкон,Косметический,,,,
46,2,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, балкон,Евроремонт,,,,
45,2,9,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,8,10,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
35,2,9,2670000,"Калининградская область, Калининград, р-н Ленинградский, переулок Рассветный",,,,,,1, лоджия,Евроремонт,,,,
37,9,10,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Таврическая",,,,1, совмещенный,1, балкон,Евроремонт,,,,
44,2,17,2693000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинская улица",,,2013,,,1, лоджия,Евроремонт,,,,
44,12,17,2680000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2014,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
50,4,6,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2006,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
36,3,8,2650000,"Калининградская область, Калининград, р-н Ленинградский, улица Свердлова",,,,1, совмещенный,1, лоджия,Косметический,,,,
39,1,8,2675000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова, 13Б",16,10,2020,1, совмещенный,1, лоджия,Без ремонта,Кирпичный,,,
42,7,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица, 11В",19,10,2019,1, совмещенный,1, балкон,Без ремонта,,,,
46.9,1,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица, 18Д",21.6,13.7,2016,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
43,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,,,1, лоджия,Косметический,Кирпичный,,,
43.7,1,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица",,,2004,,,,,Косметический,Кирпичный,,,
43.6,1,5,2700000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица, 8А",18,11,1945,1, совмещенный,,,Косметический,,,,
45,7,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Гакуна, 5",20,11,2018,,,,,Без ремонта,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
45,2,6,2700000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица, 3",20,12,2008,1, раздельный,1," балкон, ",Евроремонт,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
32,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Толбухина",,,2010,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
41,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
33,8,9,2730000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1980,1, совмещенный,1, балкон,Косметический,Панельный,,,
43,1,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,12,2005,,,1, лоджия,Косметический,Кирпичный,,,
36,3,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Театральная улица",19.7,7.4,1965,1, совмещенный,,,Косметический,Кирпичный,,,
40.5,2,16,2700000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинская улица",20,10,2013,1, совмещенный,1, лоджия,Косметический,,,,
43,1,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,12,2005,,,,,Косметический,Кирпичный,,,
40,7,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, Тихая улица",,8,2006,1, совмещенный,,,Косметический,Кирпичный,,,
46,5,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,12,2008,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,1,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",17,12,2005,1, раздельный,1, лоджия,Евроремонт,Кирпичный,,,
32.8,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Толбухина",17,10,2010,,,,,Косметический,Кирпичный,,,
40.4,6,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
52,7,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,2016,1, совмещенный,1, лоджия,Дизайнерский,Монолитный,,,
45,12,19,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,11,2014,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
42,6,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,10,2008,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
33,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Толбухина",,,2010,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
43,1,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,12,2005,,,,,Косметический,Кирпичный,,,
40,6,6,2700000,"Калининградская область, Калининград, р-н Ленинградский, Тихая улица",,,2006,,,,,Косметический,Кирпичный,,,
32.8,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Толбухина",,,2010,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
40,1,3,2700000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица",,,,,,1, балкон,Косметический,,,,
41,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
47.8,10,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2010,,,1, лоджия,Косметический,Кирпичный,,,
41,7,7,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
40.6,5,12,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1988,,,,,Косметический,Панельный,,,
41,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
39,4,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,,,1, балкон,Косметический,Кирпичный,,,
38,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, Кутаисский переулок",,,2008,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
44,8,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",19,,2013,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
42,9,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
44,3,10,2720000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,,1, совмещенный,1, балкон,Евроремонт,,,,
43,3,9,2720000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,2019,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,1,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,,2010,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
48,5,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица",,,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
45,8,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",19,12,2013,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
36,3,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Театральная улица",,,1965,,,,,Косметический,Кирпичный,,,
41,9,9,2735000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,,,1, лоджия,Евроремонт,,,,
34,2,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр",,,2020,1, совмещенный,1, балкон,Косметический,,,,
41,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
44.3,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,10,2009,1, совмещенный,1, лоджия,Дизайнерский,Кирпичный,,,
43,3,9,2720000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,2019,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
42,7,8,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
33,5,10,2730000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",,,1977,1, совмещенный,1, балкон,Косметический,Панельный,,,
43.7,1,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица",,,2004,1, совмещенный,,,Косметический,Кирпичный,,,
43,1,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,,2010,,,,,Евроремонт,Монолитный,,,
42,8,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Нальчикская",,,,,,1, лоджия,Дизайнерский,,,,
47.7,7,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Гакуна",,,2017,,,1," балкон, ",Косметический,Кирпичный,,,
38,7,10,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
45,5,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
44,10,11,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Раевского",,,2012,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
42,3,17,2700000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Виллима Фермора",,,2011,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
45,5,9,2700000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,12,,1, совмещенный,1, балкон,Евроремонт,,,,
43.3,1,4,2700000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица, 8",18,14.3,2004,1, совмещенный,,,Косметический,Кирпичный,Смешанные,Автономная котельная,Центральное
40,1,10,2720000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова, 123",,,2016,1, совмещенный,1, лоджия,Дизайнерский,,,,Автономное
41,5,12,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля, 62",17,11,1988,,,,,,Панельный,Железобетонные,Центральное,
46.1,1,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, Майский переулок, 3",21.3,13.6,2014,,,,,,Кирпичный,Железобетонные,Центральное,Центральное
44,15,17,2750000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинская улица, 4",19.4,13.1,2013,1, раздельный,1, балкон,Без ремонта,,Железобетонные,Центральное,Центральное
39.5,1,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, Майский переулок, 5",18,10,2015,1, совмещенный,1, лоджия,Без ремонта,Кирпичный,Железобетонные,Центральное,Центральное
43.1,15,16,2770000,"Калининградская область, Калининград, р-н Ленинградский, улица Горького, 164",15.5,9.4,2011,1, раздельный,1, балкон,Без ремонта,Монолитный,Железобетонные,Центральное,
41,7,8,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова, 13А",17.2,9.5,2009,,,,,,Кирпичный,Железобетонные,Автономная котельная,Центральное
38,8,8,2770000,"Калининградская область, Калининград, р-н Ленинградский, улица Свердлова, 29",16,9.5,2006,1, совмещенный,1, лоджия,Без ремонта,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
30.4,2,8,2760000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова, 100А",,,2014,,,,,,,,,
43.7,1,5,2750000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица, 8",18,8,2004,1, совмещенный,,,Косметический,Кирпичный,Смешанные,Автономная котельная,Центральное
43.7,1,4,2750000,"Калининградская область, Калининград, р-н Ленинградский, Стрелковая улица, 8",18,8,2002,1, совмещенный,,,Евроремонт,Кирпичный,Смешанные,Автономная котельная,Центральное
40,1,3,2750000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица, 34А",20,11,2015,1, совмещенный,1, балкон,Евроремонт,,,,
41,12,13,2780000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",17,12,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
45,2,4,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",25,,1944,,,,,Косметический,Кирпичный,,,
34,5,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
47,2,10,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",,,2013,,,,,Косметический,Панельный,,,
42,8,17,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",,12,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
41,12,17,2780000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",,,2012,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
41.5,15,17,2750000,"Калининградская область, Калининград, р-н Ленинградский, Сельма мкр, улица Виллима Фермора",,,2012,1, совмещенный,,,Дизайнерский,Монолитный,,,
45,6,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, лоджия,Косметический,,,,
41,6,10,2760000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица, 50",20,10,2008,1, совмещенный,1, балкон,Косметический,Блочный,Железобетонные,Центральное,Центральное
42,4,4,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Парковая Аллея",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
45,6,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,2, совмещенных,1, лоджия,Косметический,,,,
45,6,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, лоджия,Евроремонт,Монолитный,,,
38,9,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,,,,,Косметический,,,,
46,6,9,2790000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",21,,2017,1, совмещенный,1, лоджия,Косметический,,,,
36,8,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
38,4,8,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",,,2014,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,3,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,2017,1, совмещенный,1, лоджия,Косметический,,,,
45,6,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,2017,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
39,4,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, Краснопрудная улица",,,2016,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
45,7,8,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
45,5,10,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, балкон,Евроремонт,Монолитный,,,
44,7,8,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,1, совмещенный,1," балкон, ",Косметический,Кирпичный,,,
38.8,9,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,1, лоджия,Косметический,,,,
43,15,17,2750000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинская улица, 4",19.4,9.5,2013,1, совмещенный,1, лоджия,Без ремонта,,Железобетонные,Центральное,Центральное
38.8,9,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,,,1, лоджия,Евроремонт,,,,
38,4,4,2790000,"Калининградская область, Калининград, р-н Ленинградский, Малая Лесная улица",,,,1, совмещенный,1, балкон,Косметический,,,,
30,2,10,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Согласия",,,2018,1, совмещенный,1, лоджия,Косметический,,,,
38,4,4,2790000,"Калининградская область, Калининград, р-н Ленинградский, Малая Лесная улица",,,,1, совмещенный,1, балкон,Косметический,,,,
41,7,10,2770000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",,,2016,1, совмещенный,1, лоджия,Евроремонт,,,,
45,6,9,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,2017,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
38,4,10,2750000,"Калининградская область, Калининград, р-н Ленинградский, Красноярская улица",,,1996,1, раздельный,1, балкон,Евроремонт,Кирпичный,,,
43,1,9,2790000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,,2010,1, совмещенный,1, лоджия,Косметический,Монолитный,,,
40,8,17,2750000,"Калининградская область, Калининград, р-н Ленинградский, Ялтинская улица",,,2013,1, совмещенный,1, лоджия,Евроремонт,,,,
42.4,6,10,2750000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова, 40",19,11.2,2009,,,1, лоджия,Евроремонт,Монолитный,Железобетонные,Центральное,Центральное
43.1,3,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Горького, 168",18.5,12.9,2012,1, раздельный,1, балкон,Без ремонта,Кирпичный,Железобетонные,Автономная котельная,Центральное
36,3,3,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 125",,,1944,1, совмещенный,,,Косметический,Кирпичный,Деревянные,Котел/Квартирное отопление,Центральное
42,2,8,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова, 13",,,2009,1, раздельный,1, балкон,,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
44.9,2,3,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 145",24.7,12.5,1944,1, совмещенный,,,,Кирпичный,Деревянные,Центральное,Центральное
33,8,9,2840000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица, 5",15,8,2020,,,,,,,,,
40,4,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",20,11.2,2020,,,,,,,,,
40,11,15,2800000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица",,,2014,,,1, лоджия,Косметический,,,,
41,5,12,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица 9 Апреля",,,1988,,,,,Косметический,Панельный,,,
33,8,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица, 4",15,12,2020,,,,,,,,,
42,4,4,2849000,"Калининградская область, Калининград, р-н Ленинградский, улица Парковая Аллея, 9",17.9,13,1995,1, совмещенный,1, лоджия,Евроремонт,,,,
30,6,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Маршала Жукова, 10",15,7.2,2020,1, совмещенный,1, лоджия,Евроремонт,,,,
40,4,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 220",16.5,9.7,2020,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
39.8,4,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 220",16.5,9.6,2020,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
45,1,5,2800000,"Калининградская область, Калининград, р-н Ленинградский, Стрелецкая улица, 21Б",17.5,12,,1, раздельный,1, балкон,Без ремонта,,,,
42,6,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица, 50",31,9,2009,,,,,Косметический,Блочный,Железобетонные,Центральное,Центральное
40,5,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского",,,2020,1, совмещенный,1, лоджия,Евроремонт,,,,
36,3,3,2800000,"Калининградская область, Калининград, р-н Ленинградский, Малая Лесная улица",,,2011,1, совмещенный,1, балкон,Косметический,,,,
36,9,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Зарайская улица",,,1977,1, раздельный,1, лоджия,Косметический,Панельный,,,
34,4,10,2830000,"Калининградская область, Калининград, р-н Ленинградский, улица Рихарда Зорге",18.5,8.5,2015,1, совмещенный,1, лоджия,Евроремонт,Блочный,,,
59,2,4,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",40,10,1945,1, совмещенный,,,Косметический,Кирпичный,,,
38,6,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица, 11Б",18,12,2020,1, совмещенный,1, лоджия,Без ремонта,Кирпичный,,,
43,4,10,2820000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",19,10,,1, совмещенный,1, балкон,Евроремонт,,,,
33,8,11,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",15,8,2017,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
42,2,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Баженова",,,2009,,,,,Косметический,Кирпичный,,,
44.3,8,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",17.7,11.4,,,,,,Косметический,,,,
33,5,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Московский проспект",14,8,1977,1, совмещенный,1, балкон,Косметический,Панельный,,,
36,8,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,2017,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
43,2,4,2800000,"Калининградская область, Калининград, р-н Ленинградский, Стрелецкая улица",,,,1, совмещенный,1, лоджия,Без ремонта,,,,
40,6,8,2800000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,,2008,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
43,4,10,2820000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
40,1,3,2800000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица, 30",20,10,,1, совмещенный,1, лоджия,Косметический,,,,
33,8,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,2017,,,,,Косметический,Кирпичный,,,
44,1,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Артиллерийская улица",,11,2010,1, совмещенный,1, лоджия,Косметический,Монолитный,,,
33,8,11,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43,1,7,2800000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,,2005,1, раздельный,1, лоджия,Евроремонт,Кирпичный,,,
39,11,15,2800000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица",,,2014,1, совмещенный,1, лоджия,Евроремонт,,,,
39,11,12,2800000,"Калининградская область, Калининград, р-н Ленинградский, Орудийная улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
60,3,3,2800000,"Калининградская область, Калининград, р-н Ленинградский, улица Потемкина",,,,1, совмещенный,1, балкон,Косметический,,,,
43,1,7,2800000,"Калининградская область, Калининград, р-н Ленинградский, Озерная улица",,,2005,1, раздельный,1, лоджия,Евроремонт,Кирпичный,,,
35,7,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,2017,,,1, лоджия,Евроремонт,Кирпичный,,,
33,8,9,2800000,"Калининградская область, Калининград, р-н Ленинградский, Елизаветинская улица",,,2017,,,,,Косметический,Кирпичный,,,
46,5,10,2800000,"Калининградская область, Калининград, р-н Ленинградский, Балашовская улица",,12,2008,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
43.8,2,4,2865000,"Калининградская область, Калининград, р-н Ленинградский, Стрелецкая улица, 21В",18.6,12.5,2019,1, раздельный,1, балкон,Без ремонта,,,,
36.55,7,10,2860000,"Калининградская область, Калининград, р-н Ленинградский, Суздальская улица, 12",14.9,10.3,2019,1, раздельный,1, балкон,Без ремонта,,,,
38.5,4,10,2850000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 220",,,,1, раздельный,1, балкон,,,,,
49,2,8,2850000,"Калининградская область, Калининград, р-н Ленинградский, улица Юрия Гагарина",,,2013,,,1, лоджия,Косметический,Панельный,,,
48.3,5,10,2850000,"Калининградская область, Калининград, р-н Ленинградский, улица Александра Невского, 220",20.4,13.8,2020,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
42,4,4,2850000,"Калининградская область, Калининград, р-н Ленинградский, улица Парковая Аллея, 9",18,13,1995,,,,,,,,,
39,4,9,2850000,"Калининградская область, Калининград, р-н Ленинградский, улица Гайдара, 102",17,9.3,2010,,,,,Евроремонт,Блочный,Железобетонные,Центральное,Центральное
40,3,9,2860000,"Калининградская область, Калининград, р-н Ленинградский, улица Генерала Челнокова",19,10,2009,1, совмещенный,1, балкон,Косметический,Монолитный,,,
38,2,10,2890000,"Калининградская область, Калининград, р-н Ленинградский, улица Виктора Денисова",,,,1, совмещенный,,,Косметический,,,,
41,9,10,2890000,"Калининградская область, Калининград, р-н Ленинградский, улица Аксакова",18,10,2016,1, совмещенный,1, лоджия,Евроремонт,,,,
