Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
55.3,2,6,4490000,"Калининградская область, Калининград, р-н Центральный, Курганская улица, 3",24,12,2010,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Автономная котельная,Центральное
55,2,11,4500000,"Калининградская область, Калининград, р-н Центральный, Курганская улица",,,2009,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
53.5,3,6,4500000,"Калининградская область, Калининград, р-н Центральный, Ростовская улица",,,2003,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
55,2,6,4500000,"Калининградская область, Калининград, р-н Центральный, Курганская улица",,,2009,,,1, лоджия,Евроремонт,Кирпичный,,,
48.8,3,6,4600000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Пацаева, 6А",18.4,13.3,2019,1, совмещенный,1, лоджия,Без ремонта,,,,
43.8,3,4,4700000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица, 1",23,14,2013,1, совмещенный,2, лоджии,Евроремонт,,,,
59,7,16,4700000,"Калининградская область, Калининград, р-н Центральный, улица Каштановая Аллея, 169",,9,2012,1, совмещенный,1, балкон,Косметический,Блочный,Железобетонные,Центральное,
53.3,3,6,4830000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Пацаева, 6А",21.8,10.2,2018,2, совмещенных,1, лоджия,Без ремонта,,,,
50,4,4,4800000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица",,,2013,1, совмещенный,1," балкон, ",Евроремонт,,,,
50,4,4,4800000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица",17,20,2013,,,1," балкон, ",Дизайнерский,,,,
45,8,8,4800000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,2011,1, совмещенный,1, балкон,Дизайнерский,Кирпичный,,,
53.3,3,6,4830000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Пацаева, 6А",21.8,10.2,2018,,,1, балкон,Без ремонта,,,,
48,8,9,4900000,"Калининградская область, Калининград, р-н Центральный, Советский проспект, 43",20,12,2013,,,,,,,Смешанные,Котел/Квартирное отопление,Центральное
50,4,4,4900000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица, 1",17,20,2012,1, совмещенный,1, балкон,,,,,
48,3,5,4900000,"Калининградская область, Калининград, р-н Центральный, улица Тенистая Аллея",,,2016,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
44.6,8,9,4999000,"Калининградская область, Калининград, р-н Центральный, Советский проспект, 43",21,10,2011,1, совмещенный,1, балкон,,,Смешанные,Котел/Квартирное отопление,Центральное
63,2,4,4975000,"Калининградская область, Калининград, р-н Центральный, проспект Мира, 192",27.7,16.1,1945,1, совмещенный,1, лоджия,,Кирпичный,Деревянные,Автономная котельная,Центральное
50.6,2,5,4986023,"Калининградская область, Калининград, р-н Центральный, улица Чернышевского, 34",24.5,11.9,2018,1, совмещенный,1, лоджия,Косметический,,,,
50,4,4,4990000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица, 1",19,20,2012,1, совмещенный,,,Дизайнерский,,,,
50.65,2,5,4986023,"Калининградская область, Калининград, р-н Центральный, улица Чернышевского, 34",24.5,11.9,,1, совмещенный,1, лоджия,Без ремонта,,,,
61.9,1,4,4952000,"Калининградская область, Калининград, р-н Центральный, Штурвальная улица, 2",27.7,16.1,2017,1, раздельный,1, лоджия,Евроремонт,,,,
52,4,4,4990000,"Калининградская область, Калининград, р-н Центральный, Коломенская улица, 1",19,20,2012,,,,,,,,,
53.9,1,3,5170000,"Калининградская область, Калининград, р-н Центральный, Донская улица, 15",,,2013,1, раздельный,1, лоджия,Косметический,,,,
48.9,2,6,5200000,"Калининградская область, Калининград, р-н Центральный, улица Космонавта Пацаева, 6А",18.3,13.1,2018,1, совмещенный,1, лоджия,Косметический,,,,
61.7,4,4,5244000,"Калининградская область, Калининград, р-н Центральный, Штурвальная улица, 2",27.7,16.1,2017,1, раздельный,1, лоджия,Евроремонт,,,,
46,3,5,5290000,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",15.6,15.9,2020,1, совмещенный,1, балкон,Без ремонта,Монолитно кирпичный,,,
46,3,5,5290000,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",15.8,16.1,,1, совмещенный,1, балкон,Косметический,,,,
47,2,5,5300000,"Калининградская область, Калининград, р-н Центральный, Правая набережная, 2",21,17,2018,,,,,,,,,
63.3,7,9,5400000,"Калининградская область, Калининград, р-н Центральный, проспект Мира",,,2008,,,,,Без ремонта,Монолитный,,,
54.52,2,5,5450000,"Калининградская область, Калининград, р-н Центральный, проспект Мира, 83",24.1,18.1,2019,1, совмещенный,,,Без ремонта,,,,
46.1,4,5,5485900,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",15.8,16,,1, совмещенный,1, балкон,Косметический,,,,
46.1,4,5,5485900,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",15.6,15.5,2020,1, совмещенный,1, лоджия,Без ремонта,Монолитно кирпичный,,,
54.52,2,5,5450000,"Калининградская область, Калининград, р-н Центральный, проспект Мира",,,2019,1, совмещенный,1, балкон,Без ремонта,Кирпичный,,,
53.9,2,5,5767300,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",22.6,13.1,2018,1, совмещенный,1, лоджия,Без ремонта,Монолитный,,,
56,3,9,5790000,"Калининградская область, Калининград, р-н Центральный, Советский проспект",,,2008,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
53.9,2,5,5875100,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",22.2,12.6,2020,1, совмещенный,1, лоджия,Без ремонта,Монолитно кирпичный,,,
53.9,2,5,5875100,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",22.6,13.1,,1, совмещенный,1, лоджия,Косметический,,,,
53.4,3,5,5980800,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",22.6,12.8,2018,1, совмещенный,1, лоджия,Без ремонта,Монолитный,,,
80.2,3,4,5900000,"Калининградская область, Калининград, р-н Центральный, Коммунальная улица, 2",25,44,2017,1, совмещенный,,,Без ремонта,,,,
56.1,2,5,6002700,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",18.9,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,Монолитно кирпичный,,,
56.1,2,5,6002700,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",21.9,16.6,,1, совмещенный,1, лоджия,Косметический,,,,
53,3,5,6087600,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",22.2,12.6,2020,1, раздельный,1, лоджия,Косметический,Монолитно кирпичный,,,
53.4,3,5,6087600,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",22.2,12.6,2020,1, совмещенный,1, лоджия,Без ремонта,Монолитно кирпичный,,,
56.3,3,5,6193000,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",21.9,16.4,2018,1, совмещенный,1, балкон,Без ремонта,Монолитный,,,
75,8,16,6200000,"Калининградская область, Калининград, р-н Центральный, Советский проспект, 81к2",,20,,,,,,,,,,
56.3,4,5,6587100,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",18.9,16.3,2020,1, совмещенный,1, лоджия,Без ремонта,Монолитно кирпичный,,,
56.3,4,5,6587100,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",22.2,16.4,,2, совмещенных,1, балкон,Косметический,,,,
77.2,4,4,6562000,"Калининградская область, Калининград, р-н Центральный, Лесопарковая улица, 39А",21.3,50.4,2018,2, совмещенных,1, лоджия,Без ремонта,,,,
60,1,4,6600000,"Калининградская область, Калининград, р-н Центральный, Бородинская улица, 5",15,27,2019,1, раздельный,,,Без ремонта,,,,
59,2,4,6700000,"Калининградская область, Калининград, р-н Центральный, улица Марата, 5",47,12,2015,,,,,Евроремонт,,,,
55.5,5,5,7003500,"Калининградская область, Калининград, р-н Центральный, улица Пушкина, 5",27.5,10.6,2020,1, совмещенный,,,Без ремонта,,,,
66.7,5,5,7136900,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",27.5,10.6,2020,1, совмещенный,1, балкон,Без ремонта,Монолитно кирпичный,,,
66.9,5,5,7136898,"Калининградская область, Калининград, р-н Центральный, проспект Победы, 5А",49.9,10.6,2020,1, раздельный,1, лоджия,Косметический,Монолитно кирпичный,,,
